cnf_name,solver,result,solving_time_sec,inference_time_sec,has_backbone,n_vars,n_clauses
CBS_k3_n100_m411_b10_584.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_59.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_63.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_641.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_664.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_678.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_685.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_736.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_77.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_78.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_951.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b10_972.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_165.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_177.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_222.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_318.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_394.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_42.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_455.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_478.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_533.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_537.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_551.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_586.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_606.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_618.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_64.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_658.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_821.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_861.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_930.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b30_993.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_147.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_150.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_189.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_244.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_294.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_324.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_344.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_417.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_444.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_46.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_555.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_623.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_634.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_648.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_755.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_782.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_789.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_814.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_819.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_845.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_922.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_947.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b50_948.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b70_15.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b70_156.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b70_163.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b70_208.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
CBS_k3_n100_m411_b70_223.cnf.xz,NeuroBack,NO_BACKBONE,0.0,0.0,False,100,411
